iso_alpha3,year,hisi_score,cluster_raw,cluster_label
LBN,2016,43.26751833393426,1,The Adapters
LBN,2017,38.45581027662674,1,The Adapters
LBN,2018,40.76395692908225,1,The Adapters
LBN,2019,44.57756658395905,1,The Adapters
LBN,2020,44.79373069183274,1,The Adapters
LBN,2021,37.87522978066675,1,The Adapters
LBN,2022,38.67097957192301,1,The Adapters
LBN,2023,39.62810529245473,1,The Adapters
LBN,2024,39.37145916599821,1,The Adapters
LBR,2000,29.884104082263946,2,The Falls
LBR,2001,29.85375986632014,2,The Falls
LBR,2002,29.880922006171843,2,The Falls
LBR,2003,34.13706812478705,2,The Falls
LBR,2004,36.432917434067534,2,The Falls
LBR,2005,35.493066800064604,2,The Falls
LBR,2006,34.224186401035595,2,The Falls
LBR,2007,32.85055896369908,2,The Falls
LBR,2008,34.5587583749845,2,The Falls
LBR,2009,37.28774231763544,2,The Falls
LBR,2010,36.60633809600296,2,The Falls
LBR,2011,39.983618288072314,2,The Falls
LBR,2012,39.12037068365418,2,The Falls
LBR,2013,37.34145524204553,2,The Falls
LBR,2014,40.24550582172338,2,The Falls
LBR,2015,42.301432919253024,2,The Falls
LBR,2016,39.801981813836804,2,The Falls
LBR,2017,39.51405101341122,2,The Falls
LBR,2018,40.23581170126892,2,The Falls
LBR,2019,38.84545957704025,2,The Falls
LBR,2020,41.749648230282496,2,The Falls
LBR,2021,45.51772397199106,2,The Falls
LBR,2022,42.95041982957535,2,The Falls
LBR,2023,44.20533793567943,2,The Falls
LBR,2024,44.24121922622538,2,The Falls
LBR,2025,44.04760086152339,2,The Falls
LBY,2000,29.749035984420864,1,The Adapters
LBY,2001,11.716979990576743,2,The Falls
LBY,2002,15.588693536532332,2,The Falls
LBY,2003,9.695623668092603,1,The Adapters
LBY,2004,10.665875145765751,1,The Adapters
LBY,2005,7.874280963758825,1,The Adapters
LBY,2006,6.768736489573046,1,The Adapters
LBY,2007,9.328099574670741,1,The Adapters
LBY,2008,7.7304657385443125,1,The Adapters
LBY,2009,17.846283683547167,1,The Adapters
LBY,2010,14.838527057912131,1,The Adapters
LBY,2011,45.62079571249608,1,The Adapters
LBY,2012,22.983561482803857,1,The Adapters
LBY,2013,31.75362797807794,1,The Adapters
LBY,2014,54.70018451352444,1,The Adapters
LBY,2015,63.39484101367814,1,The Adapters
LBY,2016,68.94244564656992,1,The Adapters
LBY,2017,50.372358242221004,1,The Adapters
LBY,2018,42.31085780636692,1,The Adapters
LBY,2019,41.40652055728047,1,The Adapters
LBY,2020,49.79049568226257,1,The Adapters
LBY,2021,47.97968415623865,2,The Falls
LBY,2022,50.02554058118414,1,The Adapters
LBY,2023,52.02199112878354,2,The Falls
LBY,2024,52.550796454801784,1,The Adapters
LBY,2025,51.91099933985309,1,The Adapters
LCA,2000,39.87378640908545,2,The Falls
LCA,2001,37.2740188220669,1,The Adapters
LCA,2002,37.29842296514145,1,The Adapters
LCA,2003,44.982548812993905,1,The Adapters
LCA,2004,45.91563404957547,1,The Adapters
LCA,2005,37.7168834117795,1,The Adapters
LCA,2006,42.532435923431414,1,The Adapters
LCA,2007,50.130779609848766,1,The Adapters
LCA,2008,43.95932881619359,1,The Adapters
LCA,2009,45.15334514628133,1,The Adapters
LCA,2010,40.97670604028015,1,The Adapters
LCA,2011,41.16733849194296,1,The Adapters
LCA,2012,34.634846022098785,1,The Adapters
LCA,2013,35.160911062677556,1,The Adapters
LCA,2014,34.300269673046735,1,The Adapters
LCA,2015,34.21917501305234,1,The Adapters
LCA,2016,34.99530714637787,1,The Adapters
LCA,2017,33.947471644638014,1,The Adapters
LCA,2018,33.533576502779304,1,The Adapters
LCA,2019,39.74275081208141,1,The Adapters
LCA,2020,44.59414181089846,1,The Adapters
LCA,2021,40.50739375364678,1,The Adapters
LCA,2022,39.17427987400182,0,The Wins
LCA,2023,41.88812274759843,0,The Wins
LCA,2024,43.81022996578485,1,The Adapters
LCA,2025,44.032371968714386,1,The Adapters
LCN,2000,28.935089186610767,1,The Adapters
LCN,2001,25.566629295246923,2,The Falls
LCN,2002,27.145317735644785,2,The Falls
LCN,2003,27.527088356564285,2,The Falls
LCN,2004,27.51123822365621,1,The Adapters
LCN,2005,25.64427504963459,1,The Adapters
LCN,2006,28.276498558127077,1,The Adapters
LCN,2007,22.984273804818013,1,The Adapters
LCN,2008,25.115409622655516,1,The Adapters
LCN,2009,31.259314852657315,1,The Adapters
LCN,2010,28.540590886182166,1,The Adapters
LCN,2011,27.351498213912386,1,The Adapters
LCN,2012,27.827263314900826,1,The Adapters
LCN,2013,30.335351744861853,1,The Adapters
LCN,2014,29.699668699821657,1,The Adapters
LCN,2015,30.606918942318945,1,The Adapters
LCN,2016,28.94462320021722,1,The Adapters
LCN,2017,28.918312954419978,1,The Adapters
LCN,2018,28.66482827852067,1,The Adapters
LCN,2019,26.744402129896024,1,The Adapters
LCN,2020,30.08831353267593,1,The Adapters
LCN,2021,30.99054420342876,1,The Adapters
LCN,2022,28.708909006602077,1,The Adapters
LCN,2023,27.86260528634975,1,The Adapters
LCN,2024,25.72526931324766,1,The Adapters
LCN,2025,25.71179352036468,1,The Adapters
LDC,2000,28.35308235249071,2,The Falls
LDC,2001,34.26163806550741,2,The Falls
LDC,2002,34.70989720926491,2,The Falls
LDC,2003,34.754590199915576,2,The Falls
LDC,2004,34.02090254631303,2,The Falls
LDC,2005,34.320271344401434,2,The Falls
LDC,2006,32.87997107060833,2,The Falls
LDC,2007,34.341662033515355,2,The Falls
LDC,2008,34.49656350132382,2,The Falls
LDC,2009,34.77399756977697,2,The Falls
LDC,2010,35.25670836398233,2,The Falls
LDC,2011,34.468427982708164,2,The Falls
LDC,2012,34.347596413660305,2,The Falls
LDC,2013,30.38482303050364,2,The Falls
LDC,2014,29.609503111544548,2,The Falls
LDC,2015,32.054034389558744,2,The Falls
LDC,2016,33.40541888926285,2,The Falls
LDC,2017,28.077138248374794,2,The Falls
LDC,2018,28.964039841096152,2,The Falls
LDC,2019,28.480459026968386,2,The Falls
LDC,2020,29.724596573786023,2,The Falls
LDC,2021,31.686648970631477,2,The Falls
LDC,2022,30.401130577440533,2,The Falls
LDC,2023,30.334887767440772,2,The Falls
LDC,2024,29.543500856251665,2,The Falls
LDC,2025,29.49562755616138,2,The Falls
LIC,2000,34.88819051721539,2,The Falls
LIC,2001,34.52669665658289,2,The Falls
LIC,2002,35.99451429237394,2,The Falls
LIC,2003,35.24728716044855,2,The Falls
LIC,2004,35.62001876771544,2,The Falls
LIC,2005,34.34535629931186,2,The Falls
LIC,2006,33.41685542674176,2,The Falls
LIC,2007,35.972584100143465,2,The Falls
LIC,2008,33.85425954054123,2,The Falls
LIC,2009,33.388291540747225,2,The Falls
LIC,2010,33.061461509224436,2,The Falls
LIC,2011,34.73780849005662,2,The Falls
LIC,2012,36.29140433117285,2,The Falls
LIC,2013,34.86441443906002,2,The Falls
LIC,2014,35.60178784497762,2,The Falls
LIC,2015,37.56070712732186,2,The Falls
LIC,2016,37.41571918272042,2,The Falls
LIC,2017,38.42456584962119,2,The Falls
LIC,2018,37.08520709536983,2,The Falls
LIC,2019,36.768453672950066,2,The Falls
LIC,2020,36.78660472655635,2,The Falls
LIC,2021,36.59232973557827,2,The Falls
LIC,2022,33.14774416963242,2,The Falls
LIC,2023,35.3868334720055,2,The Falls
LIC,2024,37.9446685378126,2,The Falls
LIC,2025,37.905302136869004,2,The Falls
LIE,2000,43.35814987704969,1,The Adapters
LIE,2001,56.575715594285455,0,The Wins
LIE,2002,43.51007426353249,1,The Adapters
LIE,2003,47.00870594573134,1,The Adapters
LIE,2004,55.6949455086862,1,The Adapters
LIE,2005,40.30341859483201,1,The Adapters
LIE,2006,42.93625900211575,1,The Adapters
LIE,2007,45.31824780289575,1,The Adapters
LIE,2008,44.04981842546772,1,The Adapters
LIE,2009,45.18006848605504,1,The Adapters
LIE,2010,36.28541738869874,1,The Adapters
LIE,2011,35.89186618851899,1,The Adapters
LIE,2012,36.67769035756771,1,The Adapters
LIE,2013,35.907597398951665,1,The Adapters
LIE,2014,35.60904310673412,1,The Adapters
LIE,2015,37.212764997567625,1,The Adapters
LIE,2016,36.7482365938814,1,The Adapters
LIE,2017,36.512873155304746,1,The Adapters
LIE,2018,35.858709850532655,1,The Adapters
LIE,2019,36.67134365351677,1,The Adapters
LIE,2020,37.18067782880618,1,The Adapters
LIE,2021,35.832859519771304,1,The Adapters
LIE,2022,36.19153837832501,1,The Adapters
LIE,2023,36.24801086932805,1,The Adapters
LKA,2000,35.06229312748169,2,The Falls
LKA,2001,32.573678779191475,2,The Falls
LKA,2002,32.550254034215456,2,The Falls
LKA,2003,32.53734603553308,2,The Falls
LKA,2004,33.381852064057114,2,The Falls
LKA,2005,31.140413026969572,2,The Falls
LKA,2006,29.181646802350187,2,The Falls
LKA,2007,28.525759027587622,2,The Falls
LKA,2008,29.02909663485677,2,The Falls
LKA,2009,31.673460251633394,1,The Adapters
LKA,2010,31.835575614109786,2,The Falls
LKA,2011,30.922129863766855,2,The Falls
LKA,2012,28.28513752703043,2,The Falls
LKA,2013,30.508772330293983,2,The Falls
LKA,2014,30.60332719364947,2,The Falls
LKA,2015,31.171207116171967,2,The Falls
LKA,2016,31.08010041467831,2,The Falls
LKA,2017,26.80101849513275,2,The Falls
LKA,2018,29.78720184862926,2,The Falls
LKA,2019,30.253253324346485,2,The Falls
LKA,2020,32.8324751415854,2,The Falls
LKA,2021,31.972941150537874,2,The Falls
LKA,2022,28.250404205897674,2,The Falls
LKA,2023,24.092472947682616,2,The Falls
LKA,2024,20.826518817510557,1,The Adapters
LKA,2025,20.7883987343901,1,The Adapters
LMC,2000,36.280362200211925,2,The Falls
LMC,2001,35.97798069660303,2,The Falls
LMC,2002,36.39748818230306,2,The Falls
LMC,2003,33.08724338754414,2,The Falls
LMC,2004,33.3861002773191,2,The Falls
LMC,2005,35.708753618423025,2,The Falls
LMC,2006,35.0803127395815,2,The Falls
LMC,2007,32.742673445404144,2,The Falls
LMC,2008,34.66272034486709,2,The Falls
LMC,2009,32.08865062190432,2,The Falls
LMC,2010,27.440760882216143,2,The Falls
LMC,2011,27.669318767401634,2,The Falls
LMC,2012,27.5333670254682,2,The Falls
LMC,2013,36.88834455027336,2,The Falls
LMC,2014,37.38233165945573,2,The Falls
LMC,2015,40.5923509698797,2,The Falls
LMC,2016,37.2370880753982,2,The Falls
LMC,2017,33.31677811135796,2,The Falls
LMC,2018,30.567218173518857,2,The Falls
LMC,2019,30.713224115091442,2,The Falls
LMC,2020,31.541350254561067,2,The Falls
LMC,2021,30.66740432896432,2,The Falls
LMC,2022,27.484664694906424,2,The Falls
LMC,2023,29.334517233459145,1,The Adapters
LMC,2024,31.246199114084362,2,The Falls
LMC,2025,31.20328618525908,2,The Falls
LMY,2000,30.451678445282898,2,The Falls
LMY,2001,33.23277786517167,2,The Falls
LMY,2002,33.02591488627268,2,The Falls
LMY,2003,32.478309763908065,2,The Falls
LMY,2004,30.044288163020276,2,The Falls
LMY,2005,38.05271969495701,2,The Falls
LMY,2006,35.95342180289887,2,The Falls
LMY,2007,33.642965046215764,2,The Falls
LMY,2008,39.20569596900346,1,The Adapters
LMY,2009,34.43926567365105,1,The Adapters
LMY,2010,32.878900759959066,1,The Adapters
LMY,2011,31.438744142593205,1,The Adapters
LMY,2012,29.97842274745181,1,The Adapters
LMY,2013,27.370178814946634,1,The Adapters
LMY,2014,29.885013856748895,1,The Adapters
LMY,2015,26.581137257624288,1,The Adapters
LMY,2016,29.701775943772716,1,The Adapters
LMY,2017,35.57342954101531,1,The Adapters
LMY,2018,27.616473809402137,1,The Adapters
LMY,2019,28.757278597187717,1,The Adapters
LMY,2020,33.12308292468887,1,The Adapters
LMY,2021,30.00048336017182,1,The Adapters
LMY,2022,28.42989826113084,1,The Adapters
LMY,2023,28.639531715430127,1,The Adapters
LMY,2024,27.553189577132954,1,The Adapters
LMY,2025,27.512573058310437,1,The Adapters
LSO,2000,31.27201608448125,2,The Falls
LSO,2001,44.785061440412115,2,The Falls
LSO,2002,44.47097112226807,2,The Falls
LSO,2003,46.478861837850246,2,The Falls
LSO,2004,44.71752629972431,2,The Falls
LSO,2005,43.027561189229125,2,The Falls
LSO,2006,58.50584794766408,2,The Falls
LSO,2007,55.25482368122745,2,The Falls
LSO,2008,59.05095244388189,0,The Wins
LSO,2009,67.93808065094328,0,The Wins
LSO,2010,65.5629745458743,0,The Wins
LSO,2011,61.91126965236783,0,The Wins
LSO,2012,64.59096582612639,0,The Wins
LSO,2013,71.20627206446581,0,The Wins
LSO,2014,54.89806045742118,2,The Falls
LSO,2015,53.40929146230776,2,The Falls
LSO,2016,53.5028178886287,2,The Falls
LSO,2017,57.00105598159083,0,The Wins
LSO,2018,56.0360244355241,0,The Wins
LSO,2019,65.39573628670121,0,The Wins
LSO,2020,56.39996018800174,2,The Falls
LSO,2021,70.53259098889497,2,The Falls
LSO,2022,73.52532047444363,0,The Wins
LSO,2023,70.0814621941792,0,The Wins
LSO,2024,69.06306990628221,0,The Wins
LSO,2025,69.28264180995606,0,The Wins
LTE,2000,29.569023077296507,2,The Falls
LTE,2001,39.11712593341725,2,The Falls
LTE,2002,41.13589037001494,2,The Falls
LTE,2003,35.56941973768933,2,The Falls
LTE,2004,34.073036252300234,1,The Adapters
LTE,2005,32.8919908884852,1,The Adapters
LTE,2006,36.020794285605874,1,The Adapters
LTE,2007,29.695148840716218,1,The Adapters
LTE,2008,30.431460919240177,1,The Adapters
LTE,2009,29.154807650613694,1,The Adapters
LTE,2010,33.92609610869168,1,The Adapters
LTE,2011,33.769827337051126,1,The Adapters
LTE,2012,30.44055387715484,1,The Adapters
LTE,2013,30.76727563223477,1,The Adapters
LTE,2014,30.863733685504748,1,The Adapters
LTE,2015,29.70811288996681,1,The Adapters
LTE,2016,29.601482954811125,1,The Adapters
LTE,2017,29.593863621888154,1,The Adapters
LTE,2018,27.697661553754564,1,The Adapters
LTE,2019,26.779609476625165,1,The Adapters
LTE,2020,29.664049864465262,1,The Adapters
LTE,2021,28.59954584540157,1,The Adapters
LTE,2022,28.115033252169198,1,The Adapters
LTE,2023,26.169906941628867,1,The Adapters
LTE,2024,26.964652903161358,1,The Adapters
LTE,2025,26.91907095921949,1,The Adapters
LTU,2000,44.53505091504494,2,The Falls
LTU,2001,53.30031302401106,2,The Falls
LTU,2002,53.70494280908924,2,The Falls
LTU,2003,47.76169757494599,2,The Falls
LTU,2004,43.766231001690024,1,The Adapters
LTU,2005,45.73609904105742,1,The Adapters
LTU,2006,49.78588788573718,1,The Adapters
LTU,2007,47.82610586369042,1,The Adapters
LTU,2008,49.12759980578847,1,The Adapters
LTU,2009,49.1570878983175,1,The Adapters
LTU,2010,48.91669827721296,1,The Adapters
LTU,2011,47.26393985705498,1,The Adapters
LTU,2012,41.773101946538375,1,The Adapters
LTU,2013,42.60145544093518,1,The Adapters
LTU,2014,39.52522365807681,1,The Adapters
LTU,2015,43.10944964468457,1,The Adapters
LTU,2016,42.41359236047222,1,The Adapters
LTU,2017,44.910469105448435,1,The Adapters
LTU,2018,47.52206998559928,1,The Adapters
LTU,2019,50.33195616066779,1,The Adapters
LTU,2020,52.16539802674721,1,The Adapters
LTU,2021,50.310532280192966,1,The Adapters
LTU,2022,49.500474097139595,1,The Adapters
LTU,2023,52.77189073103998,1,The Adapters
LTU,2024,54.733016957178684,0,The Wins
LTU,2025,56.38210887684417,1,The Adapters
LUX,2000,36.33267056646747,0,The Wins
LUX,2001,63.03506565511299,0,The Wins
LUX,2002,63.152273143874105,0,The Wins
LUX,2003,65.37519701126251,0,The Wins
LUX,2004,65.94140422744765,0,The Wins
LUX,2005,63.914223737963724,0,The Wins
LUX,2006,60.917567362026205,0,The Wins
LUX,2007,57.894056476421916,0,The Wins
LUX,2008,56.14534761922771,0,The Wins
LUX,2009,63.262005332341516,0,The Wins
LUX,2010,60.356682987950435,0,The Wins
LUX,2011,57.555771708376305,0,The Wins
LUX,2012,52.9807196996118,0,The Wins
LUX,2013,56.52746851785538,0,The Wins
LUX,2014,56.99205085975571,0,The Wins
LUX,2015,55.88565118640463,0,The Wins
LUX,2016,57.23820448844411,0,The Wins
LUX,2017,53.58139238831943,0,The Wins
LUX,2018,54.27276416627367,0,The Wins
LUX,2019,58.795338619127115,0,The Wins
LUX,2020,59.9659359588129,0,The Wins
LUX,2021,59.1582087662018,0,The Wins
LUX,2022,56.81541200165198,0,The Wins
LUX,2023,56.36278049618192,0,The Wins
LUX,2024,56.47848754090855,0,The Wins
LUX,2025,56.20335260788457,0,The Wins
LVA,2000,38.378385290952096,2,The Falls
LVA,2001,49.36432144075072,2,The Falls
LVA,2002,49.45231676970893,2,The Falls
LVA,2003,46.3457679727176,2,The Falls
LVA,2004,47.055313899939655,2,The Falls
LVA,2005,44.94085208631959,1,The Adapters
LVA,2006,51.17350230545276,1,The Adapters
LVA,2007,51.21554642158357,1,The Adapters
LVA,2008,56.96880887076185,1,The Adapters
LVA,2009,56.226987535853056,1,The Adapters
LVA,2010,51.53828293134066,1,The Adapters
LVA,2011,48.05756333227741,1,The Adapters
LVA,2012,49.082729451610284,1,The Adapters
LVA,2013,51.36381393798768,1,The Adapters
LVA,2014,52.193316297084515,1,The Adapters
LVA,2015,55.8894043657586,1,The Adapters
LVA,2016,57.10810836514292,1,The Adapters
LVA,2017,55.273152998206974,1,The Adapters
LVA,2018,57.88812374656494,1,The Adapters
LVA,2019,61.38363270428449,1,The Adapters
LVA,2020,62.33056366180377,1,The Adapters
LVA,2021,64.23459868009157,0,The Wins
LVA,2022,64.60085214663964,1,The Adapters
LVA,2023,68.06223302134453,0,The Wins
LVA,2024,70.10541852608316,1,The Adapters
LVA,2025,70.40435335756594,0,The Wins
MAC,2000,34.48986578937831,1,The Adapters
MAC,2001,26.005435428814693,1,The Adapters
MAC,2002,27.88385270089468,1,The Adapters
MAC,2003,29.802077989955833,1,The Adapters
MAC,2004,29.018184012095123,1,The Adapters
MAC,2005,31.06388528696588,1,The Adapters
MAC,2006,32.387930501312255,1,The Adapters
MAC,2007,28.85218933432789,1,The Adapters
MAC,2008,35.29798526641934,1,The Adapters
MAC,2009,31.586036886198954,1,The Adapters
MAC,2010,27.25061622624178,0,The Wins
MAC,2011,24.079877238048063,0,The Wins
MAC,2012,24.92876760868767,0,The Wins
MAC,2013,22.650320144875664,0,The Wins
MAC,2014,25.143464340648762,0,The Wins
MAC,2015,35.134763693249496,1,The Adapters
MAC,2016,36.21815967385829,1,The Adapters
MAC,2017,34.53787480795768,0,The Wins
MAC,2018,33.251191318071406,0,The Wins
MAC,2019,34.84718300116402,0,The Wins
MAC,2020,37.322524481570476,1,The Adapters
MAC,2021,33.77010667047243,1,The Adapters
MAC,2022,36.600793120848714,1,The Adapters
MAC,2023,29.49707754345456,1,The Adapters
MAC,2024,33.235537818185605,1,The Adapters
MAC,2025,33.519704210705584,1,The Adapters
MAF,2011,53.19401387804233,1,The Adapters
MAF,2014,51.35163712646208,1,The Adapters
MAF,2015,51.35163712646208,1,The Adapters
MAF,2016,51.35163712646208,1,The Adapters
MAF,2017,51.35163712646208,1,The Adapters
MAF,2018,42.264264832649154,0,The Wins
MAF,2019,42.264264832649154,0,The Wins
MAF,2020,42.264264832649154,0,The Wins
MAF,2021,51.53003398104211,0,The Wins
MAR,2000,36.165089783414786,2,The Falls
MAR,2001,41.92835672590459,2,The Falls
MAR,2002,40.78148005496024,2,The Falls
MAR,2003,44.09564572022753,2,The Falls
MAR,2004,43.587554996119714,2,The Falls
MAR,2005,42.353990558334175,2,The Falls
MAR,2006,40.73742322881275,2,The Falls
MAR,2007,40.99969686159544,2,The Falls
MAR,2008,39.72595764869717,2,The Falls
MAR,2009,40.71810313606316,2,The Falls
MAR,2010,41.789328227964,2,The Falls
MAR,2011,43.27262994190188,2,The Falls
MAR,2012,44.97278698323181,2,The Falls
MAR,2013,43.87253422937613,2,The Falls
MAR,2014,45.376848265457866,2,The Falls
MAR,2015,42.33076514874175,2,The Falls
MAR,2016,42.68928071487413,2,The Falls
MAR,2017,45.72535481056184,2,The Falls
MAR,2018,53.750624750134314,2,The Falls
MAR,2019,54.067032611605036,2,The Falls
MAR,2020,42.766575090559265,2,The Falls
MAR,2021,56.68231377944355,2,The Falls
MAR,2022,49.66346741363428,2,The Falls
MAR,2023,49.762015047759974,2,The Falls
MAR,2024,45.89881907804162,2,The Falls
MAR,2025,45.71503428870338,2,The Falls
MCO,2000,31.533838203934057,1,The Adapters
MCO,2001,35.09478197584519,1,The Adapters
MCO,2002,35.506792968072965,1,The Adapters
MCO,2003,33.97192805409539,1,The Adapters
MCO,2004,35.02083136279757,1,The Adapters
MCO,2005,34.60545379599632,1,The Adapters
MCO,2006,33.81578199238665,1,The Adapters
MCO,2007,32.67908658864735,1,The Adapters
MCO,2008,33.57724438031965,1,The Adapters
MCO,2009,33.89456207126994,1,The Adapters
MCO,2010,34.032902064190175,1,The Adapters
MCO,2011,34.06343407060036,1,The Adapters
MCO,2012,34.10233462440603,1,The Adapters
MCO,2013,33.77863763154751,1,The Adapters
MCO,2014,33.263511958353135,1,The Adapters
MCO,2015,32.81579409278626,1,The Adapters
MCO,2016,33.001093495352194,1,The Adapters
MCO,2017,33.131736505518916,1,The Adapters
MCO,2018,33.498364322149584,1,The Adapters
MCO,2019,32.59252493669693,1,The Adapters
MCO,2020,33.385918434556885,1,The Adapters
MCO,2021,32.36805070560051,1,The Adapters
MCO,2022,31.682897527442304,1,The Adapters
MCO,2023,31.69761641359137,1,The Adapters
MCO,2024,31.972721947673655,1,The Adapters
MDA,2000,41.27930321264203,2,The Falls
MDA,2001,51.253098906797554,2,The Falls
MDA,2002,54.9662741427017,2,The Falls
MDA,2003,55.20244026348598,2,The Falls
MDA,2004,59.59561694040914,2,The Falls
MDA,2005,58.07183345507947,2,The Falls
MDA,2006,62.89281839847051,2,The Falls
MDA,2007,64.9900923035185,0,The Wins
MDA,2008,66.55145862906208,0,The Wins
MDA,2009,77.58228039326845,0,The Wins
MDA,2010,69.57847879729141,2,The Falls
MDA,2011,67.50143458562992,2,The Falls
MDA,2012,73.79132691993058,2,The Falls
MDA,2013,73.60684042056633,2,The Falls
MDA,2014,82.86367434430521,1,The Adapters
MDA,2015,90.55678955269477,1,The Adapters
MDA,2016,96.53817503130178,1,The Adapters
MDA,2017,85.47796520735429,1,The Adapters
MDA,2018,91.6212301332598,1,The Adapters
MDA,2019,87.78251861114822,1,The Adapters
MDA,2020,93.85181112453209,1,The Adapters
MDA,2021,88.0393324023979,1,The Adapters
MDA,2022,93.43365712994887,1,The Adapters
MDA,2023,87.54122722843792,1,The Adapters
MDA,2024,87.47158123980495,1,The Adapters
MDA,2025,86.99629502432093,1,The Adapters
MDG,2000,29.420747490889443,2,The Falls
MDG,2001,30.12189388689379,2,The Falls
MDG,2002,30.481649650997188,2,The Falls
MDG,2003,31.071693267095807,2,The Falls
MDG,2004,31.33922929091375,2,The Falls
MDG,2005,37.1158684639511,2,The Falls
MDG,2006,36.43690027814576,2,The Falls
MDG,2007,36.0116974280057,2,The Falls
MDG,2008,34.656926833405585,2,The Falls
MDG,2009,34.72666259266907,2,The Falls
MDG,2010,34.312860853228,2,The Falls
MDG,2011,33.81049861100576,2,The Falls
MDG,2012,32.616555775294636,2,The Falls
MDG,2013,32.350691310303674,2,The Falls
MDG,2014,33.825940975616426,2,The Falls
MDG,2015,34.57629109467702,2,The Falls
MDG,2016,41.29941674525753,2,The Falls
MDG,2017,42.0571929181005,2,The Falls
MDG,2018,39.051792555338736,2,The Falls
MDG,2019,37.329722559735536,2,The Falls
MDG,2020,37.67991926715632,2,The Falls
MDG,2021,37.18335662675525,2,The Falls
MDG,2022,37.62771214130065,2,The Falls
MDG,2023,37.8442775848353,2,The Falls
MDG,2024,37.706307497955876,2,The Falls
MDG,2025,38.581454259708984,2,The Falls
MDV,2000,34.54193362035956,2,The Falls
MDV,2001,40.757485218932,2,The Falls
MDV,2002,40.2156254959334,2,The Falls
MDV,2003,38.085572311349644,2,The Falls
MDV,2004,39.3397682451154,2,The Falls
MDV,2005,39.98278323559839,2,The Falls
MDV,2006,40.72927340019276,1,The Adapters
MDV,2007,41.56040627261478,1,The Adapters
MDV,2008,46.44976849085478,2,The Falls
MDV,2009,44.98246776355862,2,The Falls
MDV,2010,41.00722013384418,1,The Adapters
MDV,2011,39.08551967030222,1,The Adapters
MDV,2012,41.03563912501902,1,The Adapters
MDV,2013,50.0690543330092,1,The Adapters
MDV,2014,49.530452989165255,1,The Adapters
MDV,2015,52.092070400751744,1,The Adapters
MDV,2016,53.717002926834326,1,The Adapters
MDV,2017,51.53884059592967,1,The Adapters
MDV,2018,48.70223192238113,1,The Adapters
MDV,2019,52.93247274606697,1,The Adapters
MDV,2020,63.55991869514555,0,The Wins
MDV,2021,53.97462675084525,1,The Adapters
MDV,2022,52.607471741875585,1,The Adapters
MDV,2023,44.57548813697199,0,The Wins
MDV,2024,46.204513086293254,0,The Wins
MDV,2025,46.12223596747685,0,The Wins
MEA,2000,37.563790928108645,2,The Falls
MEA,2001,31.92323287940992,2,The Falls
MEA,2002,31.244104116915416,2,The Falls
MEA,2003,34.63088332869416,2,The Falls
MEA,2004,30.265619140491,2,The Falls
MEA,2005,29.426021430591238,2,The Falls
MEA,2006,35.00887569372376,1,The Adapters
MEA,2007,27.846855229828776,1,The Adapters
MEA,2008,27.28718194624981,1,The Adapters
MEA,2009,26.11253371817628,2,The Falls
MEA,2010,27.53937154373276,2,The Falls
MEA,2011,26.450453448650297,2,The Falls
MEA,2012,32.94800757923614,2,The Falls
MEA,2013,26.533507041535344,2,The Falls
MEA,2014,28.720622553025787,2,The Falls
MEA,2015,28.748729721841006,2,The Falls
MEA,2016,26.46040753405428,2,The Falls
MEA,2017,27.960592534917332,2,The Falls
MEA,2018,27.43501552513733,1,The Adapters
MEA,2019,25.632241021151813,1,The Adapters
MEA,2020,31.219826542431157,1,The Adapters
MEA,2021,28.156601762690514,1,The Adapters
MEA,2022,30.115806941075917,1,The Adapters
MEA,2023,34.339442761669225,1,The Adapters
MEA,2024,32.17254224952468,1,The Adapters
MEA,2025,32.33656726690072,1,The Adapters
MEX,2000,23.34142646249089,2,The Falls
MEX,2001,22.452216896589082,2,The Falls
MEX,2002,23.71652841137047,2,The Falls
MEX,2003,24.485418486889085,2,The Falls
MEX,2004,24.15947384191013,2,The Falls
MEX,2005,23.255960091680215,2,The Falls
MEX,2006,22.47139054599766,2,The Falls
MEX,2007,21.983799259465197,2,The Falls
MEX,2008,21.293662657033956,2,The Falls
MEX,2009,22.68080033703079,1,The Adapters
MEX,2010,22.70214568285538,1,The Adapters
MEX,2011,22.06406650027615,1,The Adapters
MEX,2012,20.898814716610417,1,The Adapters
MEX,2013,21.39395341272291,1,The Adapters
MEX,2014,21.37033211187907,1,The Adapters
MEX,2015,21.393922766644653,1,The Adapters
MEX,2016,21.4260426041123,1,The Adapters
MEX,2017,20.464771658543807,1,The Adapters
MEX,2018,20.78789209985235,1,The Adapters
MEX,2019,21.37561823738494,1,The Adapters
MEX,2020,24.999785604360515,1,The Adapters
MEX,2021,24.95528101705401,1,The Adapters
MEX,2022,26.123678633599972,1,The Adapters
MEX,2023,26.495327790159116,1,The Adapters
MEX,2024,28.27640137452571,1,The Adapters
MEX,2025,28.50399296495214,1,The Adapters
MHL,2000,43.862632114609184,0,The Wins
MHL,2001,45.94645860317961,0,The Wins
MHL,2002,41.28939854449088,0,The Wins
MHL,2003,46.41841109310981,0,The Wins
MHL,2004,42.213588404473825,0,The Wins
MHL,2005,51.93676956737735,0,The Wins
MHL,2006,57.782903794028954,0,The Wins
MHL,2007,43.159377212220754,0,The Wins
MHL,2008,48.74378798332917,0,The Wins
