iso_alpha3,year,comp_A_raw,comp_B_raw,comp_C_raw,comp_A_norm,comp_B_norm,comp_C_norm,hisi_raw,hisi_score,ai_exposure_proxy,digital_human_capital,social_buffer_index,tech_vulnerability_index,economic_resilience,gini_index,labor_income_share_pct,cluster_raw,cluster_label
IRN,2024,0.9533983286908078,11.66518574958712,19.96493281902601,0.30459426845846294,0.16194123769146795,0.3666663252842621,0.1745857426059162,32.320303523594326,26.45508775034829,48.208000000000006,11.66518574958712,24.532728798969234,3.727558018295433,35.9,34.227,1,The Adapters
IRN,2025,0.9736211699164347,11.66518574958712,19.951965276345817,0.3129439354202348,0.16194123769146795,0.3664106134872811,0.17949257657047388,33.08792418642854,26.65559199132331,48.208,11.66518574958712,25.149044587565708,3.727558018295433,35.9,34.953,1,The Adapters
IRQ,2000,1.141510152284264,11.968185808168212,22.783934823034556,0.3822624388729417,0.16723226590759455,0.4222552742405753,0.21398288879268523,38.48355740340852,33.21989729934052,52.828,11.968185808168212,31.41479451988896,3.625433001307663,31.520000000000003,35.9804,1,The Adapters
IRQ,2001,0.8412114014251784,8.444371916256404,19.207281934615608,0.258274195542819,0.10569894866074522,0.35172592571011985,0.13364150814709772,25.915024555213527,25.368222172888665,39.386,8.444371916256404,24.28605440414871,3.4634806585845497,33.67999999999999,28.332,2,The Falls
IRQ,2002,0.8412114014251784,11.50632706978871,17.765999896518277,0.258274195542819,0.1591672258278199,0.3233047491612859,0.15256142174452272,28.874838708560514,22.50659025385908,35.612,11.50632706978871,21.063121085291726,3.3921988569122905,33.67999999999999,28.332,2,The Falls
IRQ,2003,0.9906293706293706,13.033739364350476,14.679057692910007,0.3199663320255161,0.18583910696880027,0.2624321877571227,0.20423843049242113,36.959143169416116,17.660811187991797,26.410000000000004,13.033739364350476,16.883445858416675,3.258752582067843,28.6,28.332,2,The Falls
IRQ,2004,0.9906293706293706,13.025484370465694,19.421011914599383,0.3199663320255161,0.18569495714330891,0.35594054667557407,0.19170800950168201,34.99889545449878,26.31346393450792,38.204,13.025484370465694,26.19363241975017,3.4164765563048465,28.6,28.332,1,The Adapters
IRQ,2005,0.9441608391608391,16.146838752166914,18.734120722924512,0.30078026624791543,0.24020047170805808,0.3423954837993294,0.1977377908084158,35.94218898284168,24.91187240103825,36.056,16.146838752166914,24.79842373412393,3.5209500430227414,28.6,27.003,1,The Adapters
IRQ,2006,0.9622027972027971,15.493148648117575,19.68157653035807,0.30822948366043756,0.2287856462412764,0.36107871724254575,0.1963607789620376,35.72677049632219,26.867131202596997,38.896,15.493148648117575,26.74477828710037,3.495928247152144,28.6,27.519,1,The Adapters
IRQ,2007,1.0613636363636363,13.265032154609877,18.994348891264583,0.34917130649360206,0.18987797311681331,0.34752701983452233,0.21105833931649143,38.02604353120035,25.433540466816435,36.036,13.265032154609877,25.317716123530555,3.5304857805986867,28.6,30.355,1,The Adapters
IRQ,2008,1.2255244755244754,14.014303600350436,18.948801860439175,0.4169505230668416,0.20296185296659316,0.34662886099388834,0.2544335844488924,44.81162760835216,25.35596904113809,37.53,14.014303600350436,25.26887128748178,3.756552608775318,28.6,35.05,1,The Adapters
IRQ,2009,1.4599300699300697,14.776894694747384,19.320962753663174,0.5137326035582149,0.21627832233203143,0.35396764006092946,0.31369985817935914,54.08318981186275,26.104134472672825,39.7,14.776894694747384,25.98504741120849,3.647746211773801,28.6,41.754,1,The Adapters
IRQ,2010,1.3367796610169493,13.069328945881445,18.86779522848444,0.46288589566202015,0.1864605770799359,0.3450314610905001,0.2767863319589871,48.308471190955736,25.18955812299309,36.59,13.069328945881445,25.09675979086799,3.731797278166175,29.5,39.435,1,The Adapters
IRQ,2011,1.088915254237288,11.975513432212114,21.1759996546762,0.3605469006020833,0.16736022187484753,0.3905478026347259,0.2055814558380311,37.16924483852633,30.36318156708253,44.682,11.975513432212114,30.25763914795536,3.758265252367141,29.5,32.123,1,The Adapters
IRQ,2012,1.1864745762711864,11.824033496936764,21.2369711438619,0.4008274842703681,0.1647150586512094,0.3917501221064094,0.22817951689972338,40.704465051038255,30.518206034844532,45.57,11.824033496936764,30.412124750667413,3.808456747313481,29.5,35.001,1,The Adapters
IRQ,2013,1.2426440677966102,9.73397933098916,20.831226060902384,0.4240189113511004,0.12821824866032247,0.38374908391138896,0.23245888167155565,41.37392500146465,29.50843798892402,44.05,9.73397933098916,29.40586665847452,3.800387315659335,29.5,36.658,1,The Adapters
IRQ,2014,1.3832203389830509,13.118716716621163,20.13957885181935,0.48206046120251705,0.18732299304691336,0.3701102353590214,0.28487041813023944,49.57313831236404,27.886105170904173,41.032,13.118716716621163,27.77916195757376,3.780234304607695,29.5,40.805,1,The Adapters
IRQ,2015,1.5830169491525423,12.434652188128055,21.068229074445522,0.5645530811263774,0.17537776525105897,0.38842263448127423,0.32718656517415234,56.193038043445874,30.079867773777963,44.81400000000001,12.434652188128055,29.95903694493069,3.649334818399012,29.5,46.699,1,The Adapters
IRQ,2016,1.1032802701398938,13.342934535812956,21.21680371365439,0.36647797118455516,0.19123831508829392,0.3913524330495052,0.21568926554738244,38.75050143798289,30.46062938908403,43.484,13.342934535812956,30.346798017057026,3.593274628882276,41.46,45.742,1,The Adapters
IRQ,2017,1.139069383259912,13.169341889176527,20.495992663479353,0.3812546868831707,0.18820701669262174,0.3771384918680695,0.22535372463241327,40.26240066717441,28.68842194727374,41.09,13.169341889176527,28.55656996000407,3.644492785152616,36.32,41.371,1,The Adapters
IRQ,2018,0.9722698072805139,13.267973763768511,20.856664877682785,0.312385980787222,0.1899293398958563,0.3842507214006507,0.18470069257005742,33.90267713804552,29.553221270887818,42.39,13.267973763768511,29.426763037069687,3.726456344888127,37.36,36.324,1,The Adapters
IRQ,2019,1.0519004282655247,13.474284523768514,23.19781454714848,0.34526410892785914,0.1935319664351459,0.43041672244994383,0.19874039331048118,36.09903521052202,36.41510191084114,52.9,13.474284523768514,36.29617018800033,3.7471854714077866,37.36,39.299,1,The Adapters
