iso_alpha3,year,education_expenditure_pct_gdp,health_expenditure_pct_gdp,social_protection_spending,social_safety_net_coverage
KHM,2017,,4.26933241,1.1320188,
KHM,2018,1.60336995124817,4.49707794,1.20929301,
KHM,2019,2.13345387893978,5.05801058,1.22948682,
KHM,2020,2.2476462495972,5.13031435,1.40071249,
KHM,2021,1.96232691812756,6.33888054,3.00353575,
KHM,2022,1.95793279576416,4.46856117,1.17839336,
KHM,2023,2.1809128340295,4.61706829,1.24129963,
KIR,2000,10.0424404144287,7.77379847,7.51573658,
KIR,2001,11.649169921875,11.90547657,11.49674606,
KIR,2002,,11.4402895,10.99297142,
KIR,2003,,10.05060768,9.63364887,
KIR,2004,,12.17176056,11.80788708,
KIR,2005,,11.36301994,10.94691277,
KIR,2006,,11.30852318,9.41590595,
KIR,2007,,10.9454546,8.82424259,
KIR,2008,,13.51428604,10.07999992,
KIR,2009,,12.73888874,8.11666679,
KIR,2010,,8.76666641,7.94999981,
KIR,2011,,7.98947382,7.53157902,
KIR,2012,12.499488,7.94999981,7.0250001,
KIR,2013,12.0902942583732,8.7081337,7.14354086,
KIR,2014,11.513136036036,8.9549551,7.37837839,
KIR,2015,10.7683901960784,7.21568632,6.08627462,
KIR,2016,11.646473381295,9.04265118,7.69784164,
KIR,2017,11.4761649484536,9.68424225,8.31615162,
KIR,2018,12.9204194888179,10.89694214,8.78594208,
KIR,2019,14.5197413461539,10.16600227,9.23076916,51.7176892521448
KIR,2020,16.2303756141975,13.65645027,9.50155735,
KIR,2021,13.9871516883117,11.83228588,8.8684206,
KIR,2022,14.7860312820513,10.52553844,8.51073647,
KIR,2023,16.39053,10.94525623,8.58790588,
KNA,2000,4.74038982391357,4.79933786,2.01197886,
KNA,2001,4.4215497970581,4.39693737,1.91941488,
KNA,2002,3.92051005363464,4.45210552,1.92994869,
KNA,2003,3.79099011421204,4.75159693,2.09647655,
KNA,2004,3.9713499546051,4.49067402,2.16082859,
KNA,2005,3.83144998550415,4.72803831,2.22139931,
KNA,2006,4.05925989151001,4.98203421,2.23068857,
KNA,2007,4.1938099861145,4.79733467,2.08316684,
KNA,2008,,5.30566025,1.79803109,
KNA,2009,,5.28673744,1.9731133,
KNA,2010,2.54554015619203,5.21727514,1.96334112,
KNA,2011,2.49706527276352,5.17247772,1.91958332,
KNA,2012,2.49200145387318,5.01866484,1.96832883,
KNA,2013,3.26205857202123,5.05167818,1.92399502,
KNA,2014,2.85307503792741,4.75296593,1.94636261,
KNA,2015,2.54938006401062,5.12752008,1.94096529,
KNA,2016,3.00076147453842,5.42923307,2.17921019,
KNA,2017,2.77100327979144,5.2735939,2.19368339,
KNA,2018,3.03524983830349,4.89670897,2.25112653,
KNA,2019,2.72889566429639,5.19201469,2.55811405,
KNA,2020,3.10568635584663,5.66130447,3.04861951,
KNA,2021,2.78379011154175,6.16912127,3.54911423,
KNA,2022,3.5579615526858,5.52634287,2.90488815,
KNA,2023,3.49726171629099,5.73595428,3.11200881,
KOR,2000,,3.71794796,1.88174403,
KOR,2001,,4.16983986,2.25876665,
KOR,2002,,3.90854764,2.14096594,
KOR,2003,,4.46640348,2.24646783,
KOR,2004,,4.43287992,2.25043464,
KOR,2005,,4.65223551,2.38401437,
KOR,2006,,4.95851803,2.63494611,
KOR,2007,,4.95834208,2.72422862,
KOR,2008,,5.24642324,2.80182195,
KOR,2009,,5.68525076,3.12681341,
KOR,2010,,5.79390717,3.20370984,
KOR,2011,,5.90292883,3.2194593,
KOR,2012,,5.9576025,3.23771381,
KOR,2013,,6.06858635,3.3175869,
KOR,2014,,6.24487352,3.40634632,
KOR,2015,4.24247980117798,6.46202612,3.50807333,
KOR,2016,4.11502981185913,6.6356945,3.65121055,
KOR,2017,4.10775995254517,6.79827499,3.78743124,
KOR,2018,4.21645021438599,7.14222002,4.03568125,
KOR,2019,4.41813993453979,7.69397116,4.43231916,
KOR,2020,4.52706003189087,8.02722836,4.67086744,
KOR,2021,4.55590009689331,8.34412766,5.07723141,
KOR,2022,5.40910005569458,8.8595314,5.52341843,
KOR,2023,,8.5650692,5.0180707,
KOR,2024,,8.67656994,4.91143751,
KWT,2000,,2.20362997,1.59861708,
KWT,2001,6.5858302116394,3.18719625,2.51429915,
KWT,2002,6.551109790802,3.12441754,2.39965487,
KWT,2003,,2.76042604,2.12259054,
KWT,2004,5.53506994247437,2.35702467,1.79756808,
KWT,2005,4.73833990097046,2.013309,1.53435338,
KWT,2006,3.75997996330261,1.8213098,1.39375639,
KWT,2007,,1.92673647,1.47248399,
KWT,2008,,1.92400301,1.50249875,
KWT,2009,,2.70638776,2.2079618,
KWT,2010,,2.67879915,2.25556993,
KWT,2011,,2.33303547,1.97078466,
KWT,2012,,2.33311439,1.9472518,
KWT,2013,,2.48789287,2.08904266,
KWT,2014,,2.9159987,2.466609,
KWT,2015,,4.21497965,3.57679915,
KWT,2016,5.95593958839578,4.73096323,4.03627825,
KWT,2017,6.35444222156987,4.65326786,3.98828077,
KWT,2018,6.39165256830382,5.17201853,4.56324148,
KWT,2019,6.72789551402991,5.18200397,4.56783867,
KWT,2020,6.24513034913966,6.11295223,5.41016102,
KWT,2021,7.76246706467929,5.37273169,4.77891159,
KWT,2022,6.58236499988891,4.20024538,3.70099521,
KWT,2023,5.0262608311279,4.96311998,4.39482975,
KWT,2024,6.43592667889685,,,
LAC,2000,3.65995502471924,6.33368299510563,2.9944308317529,
LAC,2001,3.84467005729675,6.39958100682583,2.98413450622459,
LAC,2002,3.75037002563477,6.24807939294174,2.85479011133762,
LAC,2003,3.45890498161316,6.49116500877034,2.94880877910221,
LAC,2004,3.94351994991302,6.5935887204588,3.0010222928218,
LAC,2005,4.25004005432129,6.71508577295827,3.03441241437677,
LAC,2006,4.12821006774902,6.78505234437588,3.12387153433312,
LAC,2007,4.2728099822998,6.94538465402225,3.24808498051218,
LAC,2008,4.7252299785614,6.98121498901221,3.35192527704627,
LAC,2009,5.20644998550415,7.54495257629744,3.74349851586784,
LAC,2010,4.71705985069275,7.24673473652018,3.64976839376031,
LAC,2011,4.60516500473022,7.16238510991073,3.64324868211464,
LAC,2012,4.88349008560181,7.15654466515785,3.63370937466566,
LAC,2013,4.9042649269104,7.30723660927089,3.80612093257891,
LAC,2014,4.84876990318298,7.44882902843866,3.87179656485449,
LAC,2015,4.7606348991394,7.80761049976575,4.14191318896093,
LAC,2016,4.47059336645318,7.8638934350985,4.12606327728749,
LAC,2017,4.46651506423951,8.02926206464287,4.13287260155174,
LAC,2018,4.46145347505506,7.860488917097,3.95415692187533,
LAC,2019,4.51068019866943,7.87393671222829,3.94854203777633,
LAC,2020,4.54901954970835,8.31105764066863,4.4992689487257,
LAC,2021,4.08717467298944,8.26241474624554,4.28904109769354,
LAC,2022,3.83975005149841,7.9047507538526,4.10013694001994,
LAC,2023,3.79014883614714,7.90987626464166,4.00173237586171,
LAO,2000,1.50369000434876,4.27513599,1.23305964,
LAO,2001,1.9902800321579,4.29031658,1.3295666,
LAO,2002,2.82522010803223,3.69751263,1.01875496,
LAO,2003,,4.47920704,1.09625208,
LAO,2004,2.41300010681152,3.5405724,0.79425544,
LAO,2005,2.4140899181366,3.33673191,0.90671808,
LAO,2006,2.95879006385803,2.93200922,0.64221585,
LAO,2007,3.07841992378235,3.12986231,0.58968216,1.65252629846249
LAO,2008,2.27854990959167,2.76727295,0.51332533,
LAO,2009,1.65485000610352,3.46300411,1.14663947,
LAO,2010,1.70978999137878,2.91154933,0.60363603,
LAO,2011,1.70801997184753,1.94457507,0.36693901,
LAO,2012,1.82147002220154,2.07637572,0.43670169,
LAO,2013,3.23380994796753,2.39984965,0.71266264,
LAO,2014,2.93781995773315,2.29845548,0.68373317,
LAO,2015,2.73689787884215,2.45366454,0.86391306,
LAO,2016,2.77442976110388,2.36087489,0.76494843,
LAO,2017,2.49797261414021,2.52606821,0.88887793,
LAO,2018,2.33501229018316,2.24630046,0.86922747,2.15922345964383
LAO,2019,2.12201393748998,2.60312223,0.96142328,
LAO,2020,1.91597273223857,2.05965185,0.79207379,
LAO,2021,1.85949176876536,2.74392009,0.71924585,
LAO,2022,1.46083440434069,2.01825476,0.62643725,
LAO,2023,1.23375160355741,1.32651615,0.52790278,
LBN,2000,,10.82951355,3.22929931,
LBN,2001,2.84148001670837,10.56254768,3.45263052,
LBN,2002,2.55271005630493,9.28233719,3.04984355,
LBN,2003,,8.67109871,2.93956637,
LBN,2004,2.64094996452331,7.99923086,2.96955347,54.5607644211903
LBN,2005,2.64619994163513,7.54867649,2.89969206,
LBN,2006,2.77976989746094,8.66057873,3.55163956,
LBN,2007,2.58357000350952,8.55984211,3.51309872,
LBN,2008,2.01479005813599,7.81751728,3.07543588,
LBN,2009,1.76570999622345,7.0073576,2.67676353,
LBN,2010,1.61330997943878,7.43864489,2.99847841,
LBN,2011,1.65251994132996,8.17744446,3.57470489,
LBN,2012,2.14902997016907,7.00420094,3.04691243,
LBN,2013,2.4339599609375,7.06742191,3.12071991,
LBN,2014,,7.52191401,3.57181931,
LBN,2015,,7.41596651,3.37505221,
LBN,2016,2.17820270841405,7.92344952,3.72473431,
LBN,2017,2.21606844423238,7.80357552,3.67671943,
LBN,2018,2.6165251225734,8.07031727,3.77159619,
LBN,2019,2.51957250612723,8.68533897,4.28126144,
LBN,2020,2.4354185601396,7.48221779,3.32454515,
LBN,2021,,4.40006208,1.18353021,
LBN,2022,1.33151427628711,4.91255951,1.51495135,
LBN,2023,1.50416361108086,5.57497263,2.11316371,
LBN,2024,1.22490869993085,,,
LBR,2000,,2.69215393,0.64587975,
LBR,2001,,2.15581036,0.5318647,
LBR,2002,,2.16462922,0.56401348,
LBR,2003,,2.51847482,0.4171488,
LBR,2004,,5.90509653,0.51704127,
LBR,2005,,6.69497347,0.54538667,
LBR,2006,,5.77426577,0.47191602,
LBR,2007,,4.32884932,0.73447984,33.8306767011759
LBR,2008,1.70166003704071,5.99615717,0.91902161,
LBR,2009,,8.98514843,1.1980319,
LBR,2010,,8.43860245,1.2732017,
LBR,2011,,8.58399582,1.51829398,
LBR,2012,1.77711999416351,7.62987185,1.55076897,
LBR,2013,1.69078004360199,7.15610409,0.31744617,
LBR,2014,2.20005011558533,8.09817886,0.82358247,7.39837006750363
LBR,2015,2.11587468207978,10.38244438,1.20420825,
LBR,2016,2.11479684223088,9.88514519,1.39315951,14.254672035803
LBR,2017,2.66330003738403,9.91087437,1.38745701,
LBR,2018,2.50391006469727,10.43527889,1.68725502,
LBR,2019,2.16508193926132,8.38325977,1.3562839,
LBR,2020,2.13601415111746,12.90504265,1.32303464,
LBR,2021,2.4235999584198,13.27175999,1.11087501,
LBR,2022,2.2760960068702,13.58819675,1.29002357,
LBR,2023,2.2665256232687,13.00574875,1.30092859,
LBY,2000,,3.31908512,1.61668956,
LBY,2001,,3.92571616,2.13841844,
LBY,2002,,4.73818302,3.17035413,
LBY,2003,,3.97301245,2.63191676,
LBY,2004,,3.38328195,2.22574258,
LBY,2005,,2.51707149,1.62736928,
LBY,2006,,2.29996443,1.50322449,
LBY,2007,,2.41929626,1.60953808,
LBY,2008,,2.24441886,1.51853251,
LBY,2009,,3.5828805,2.46476388,
LBY,2010,,3.28064442,2.29442048,
LBY,2011,,4.01902008,2.54379559,
LBY,2012,,3.95612097,2.91900086,
LBY,2013,,4.97548628,3.6518445,
LBY,2014,,5.17777824,3.42913532,
LBY,2015,,5.80638647,4.02187729,
LBY,2016,,6.17178679,4.16492653,
LBY,2017,,4.67685318,3.09533191,
LBY,2018,,4.86648417,3.48153329,
LBY,2019,,5.54773426,3.95533991,
LBY,2020,,7.10674047,5.58700848,
LBY,2021,,6.05457449,4.47216082,
LBY,2022,,4.74433613,3.14845943,
LBY,2023,,7.80515862,6.25568771,
LCA,2000,,4.86549902,1.67430913,
LCA,2001,5.70733022689819,5.12139463,1.7875514,
LCA,2002,,5.38887024,1.82975125,
LCA,2003,3.53449010848999,5.24069643,1.64275706,
LCA,2004,3.43646001815796,4.76760817,1.56948078,
LCA,2005,4.23895978927612,4.86039829,1.60310745,
LCA,2006,4.69669008255005,5.1270175,1.56014967,
LCA,2007,,5.54166603,1.55791318,
LCA,2008,4.48353004455566,5.09061956,1.60530984,
LCA,2009,3.0676600933075,5.24410772,1.8166678,
LCA,2010,3.4828999042511,5.05056047,1.81502438,
LCA,2011,3.5988199710846,5.06134319,1.81603396,
LCA,2012,3.29098010063171,4.92510271,2.03916478,
LCA,2013,3.87661004066467,5.07107592,2.07502913,
LCA,2014,3.89103007316589,4.6836338,1.91464138,
LCA,2015,3.88088011741638,4.57866001,1.99191558,
LCA,2016,5.20954990386963,4.51095486,1.95973325,
LCA,2017,3.6273152206015,4.45561934,2.03747821,
LCA,2018,3.33277988433838,4.27262402,1.98067319,
LCA,2019,3.27267003059387,4.290905,2.07973409,
LCA,2020,3.61522006988525,7.01033401,3.02728176,
LCA,2021,5.86197746335882,6.26193285,2.75269866,
LCA,2022,4.64235019683838,4.74750614,2.25815845,
LCA,2023,2.74211001396179,4.7298274,2.38351178,
LCA,2024,3.84700018653403,,,
LCN,2000,3.75707006454468,6.37193836549219,2.9901049361207,
LCN,2001,3.84467005729675,6.4369532565009,2.99020534992308,
LCN,2002,3.88385510444642,6.29705464180619,2.87681995948041,
LCN,2003,3.53504991531372,6.5187122945686,2.96641821341385,
LCN,2004,3.73531496524811,6.59526750148886,3.00683714202848,
LCN,2005,,6.68717067859927,3.02019490554534,
LCN,2006,3.91671991348267,6.72683675072209,3.09969386975541,
LCN,2007,4.08301019668579,6.88777000809114,3.22650582476205,
LCN,2008,4.60607004165649,6.94938940567473,3.34684927478294,
LCN,2009,5.46355009078979,7.51163032743394,3.74519435539266,
LCN,2010,4.60028982162476,7.22054767612355,3.65198987785371,
LCN,2011,4.14937019348145,7.14018521357703,3.64374780639536,
LCN,2012,4.76829504966736,7.13982803813923,3.6424389090184,
LCN,2013,4.87855005264282,7.30104388458959,3.81643502985058,
LCN,2014,4.69057488441467,7.44855296174485,3.88769054199994,
LCN,2015,4.44749157539063,7.8028797780802,4.15448122583262,
LCN,2016,4.41408840162469,7.87340946386778,4.16026874758183,
LCN,2017,4.40769505500793,8.05351034098995,4.18525021180424,
LCN,2018,4.46145347505506,7.81493688121767,3.98143232858005,
LCN,2019,4.51068019866943,7.8656829114729,3.98906401541648,
LCN,2020,4.53493916058743,8.363197723147,4.57116114342911,
LCN,2021,4.08717467298944,8.30086541481329,4.35587379683967,54.5294761657715
LCN,2022,3.86129930773508,7.95442538225403,4.15132325403636,
LCN,2023,3.81964993476868,7.94219123716982,4.05121907121136,
LDC,2000,2.5650200843811,3.05366628406812,0.889532959988452,
LDC,2001,2.56497991085052,3.43570235823376,1.00791501594587,
LDC,2002,2.34950995445252,3.62922227069696,1.00773359875659,
LDC,2003,,3.8355242395105,1.08637497287085,
LDC,2004,2.46342992782593,4.01813866656054,1.11972725445163,
LDC,2005,2.53538501262665,3.96162746579203,1.10093396938786,
LDC,2006,2.56340003013611,4.103316055047,1.11890990748537,
LDC,2007,,4.15668492582653,1.17229958743863,
LDC,2008,2.72311997413635,4.03735009279716,1.15784750686937,
LDC,2009,2.79660499095917,4.30949632873749,1.20122329322414,
LDC,2010,2.70853996276856,3.9954856734643,1.00929544391937,
LDC,2011,2.85346007347107,3.88840635192952,0.952758413996789,
LDC,2012,2.63756990432739,3.80374235500118,0.975142558854006,
LDC,2013,3.09643006324769,3.97116353557886,0.9887837810144,
LDC,2014,3.12739491462708,3.99483637019119,0.970436021886945,
LDC,2015,3.25578999519348,4.17498685029764,0.90376078498283,
LDC,2016,2.8367649131676,4.13599579520282,0.89923224691156,
LDC,2017,3.06987500190735,3.97551026692723,0.924348353701321,
LDC,2018,3.02797496318817,3.82023182338908,0.884983516187419,
LDC,2019,2.90405352345344,3.64897753566729,0.833800723297618,
LDC,2020,3.06497843916225,3.80641352643676,0.939318549998384,
LDC,2021,3.07085166362803,3.91714309031019,0.983408987355647,21.8040351867676
LDC,2022,2.89168744551701,3.66633157726896,0.872215472838795,
LDC,2023,3.20149725837724,3.60542517790876,0.822270595541744,
LIC,2000,2.64609491825104,3.6670068454331,1.16686868928383,
LIC,2001,2.707200050354,4.0681317024001,1.38416390437139,
LIC,2002,,4.3348410171337,1.36286444020925,
LIC,2003,,4.7003455014118,1.51283167852847,
LIC,2004,2.81261992454529,4.84071897638501,1.47639859757652,
LIC,2005,,4.80333094687825,1.40131943897551,
LIC,2006,,5.02750279694235,1.35819830809024,
LIC,2007,,5.16574506329927,1.41719539788217,
LIC,2008,2.55433988571167,4.96380799356405,1.28318695014944,
LIC,2009,,5.38469625071946,1.39976636261095,
LIC,2010,2.49779498577118,4.96208412120461,1.20684136765629,
LIC,2011,2.85346007347107,4.75336465974278,1.05074327821596,
LIC,2012,2.56641087807744,4.86697630308422,1.06536595099184,
LIC,2013,2.63821423826355,5.38222945659011,1.04684423277116,
LIC,2014,2.73711502552032,5.5687687376098,1.13595449247476,
LIC,2015,3.20738632005996,5.67181541495217,0.957780066115158,
LIC,2016,2.59244990348816,5.91637020393631,1.092118042479,
LIC,2017,2.76899003982544,5.79061253561363,1.06997242522851,
LIC,2018,3.02797496318817,5.43174188606476,1.06633077852915,
LIC,2019,3.01338389897728,5.17144309388878,1.074528490693,
LIC,2020,3.29376565416048,5.7216700060215,1.29285269586118,
LIC,2021,3.43085271493488,5.67795255280455,1.2007372516818,18.281270980835
LIC,2022,2.97970783777452,5.44709384126617,1.09399684921994,
LIC,2023,,5.27632413209386,1.0729181823679,
LIE,2003,2.4601399898529,,,
LIE,2004,2.43333005905151,,,
LIE,2006,2.05380988121033,,,
LIE,2007,1.92119002342224,,,
LIE,2008,2.04836988449097,,,
LIE,2011,2.55604004859924,,,
LIE,2013,,5.7494297,3.83092952,
LIE,2014,,5.63615656,3.69935989,
LIE,2015,,5.75139189,3.77818871,
LIE,2016,,5.85200214,3.79975724,
LIE,2017,,5.67968512,3.58753037,
LIE,2018,,5.54688025,3.53447771,
LIE,2019,,5.78483772,3.76001668,
LIE,2020,,6.05532694,4.1560874,
LIE,2021,,5.38460207,3.69411302,
LIE,2022,,5.64409113,3.82908344,
LIE,2023,,5.71460724,3.94563389,
LKA,2000,,4.10818672,2.20320439,
LKA,2001,,4.05662823,2.13245368,
LKA,2002,,4.03715754,2.15791655,
LKA,2003,,3.64646697,2.00852442,
LKA,2004,,4.03912592,2.12875676,
LKA,2005,,3.87908745,2.04192138,
LKA,2006,,3.85019565,1.96220529,35.6110513078798
LKA,2007,,3.82258177,1.85378098,
LKA,2008,,3.85482955,1.66602755,
LKA,2009,2.05590009689331,4.05676842,1.64707983,29.8317368717497
LKA,2010,1.66176998615265,3.7414515,1.51292467,
LKA,2011,1.74292004108429,3.5819521,1.52385986,
LKA,2012,1.45343005657196,3.30659294,1.39617562,33.1300132422189
LKA,2013,1.5645899772644,3.69365358,1.6775682,
LKA,2014,1.85859000682831,3.46786141,1.55114651,
LKA,2015,2.10998010635376,3.6826396,1.61882555,
LKA,2016,3.22929000854492,3.61788416,1.56008303,35.1406951772694
LKA,2017,2.59316992759705,3.33093429,1.36585641,
LKA,2018,1.98781001567841,3.6418879,1.66403663,
LKA,2019,,3.70119572,1.73423195,37.500421333304
LKA,2020,1.55792392223723,4.27431631,2.15588403,
LKA,2021,1.50650579603928,5.19427729,2.2609117,
LKA,2022,1.20397218661186,3.98300457,1.52578461,
LKA,2023,1.82774571561927,3.68313766,1.23655903,
LMC,2000,2.53544008731842,3.93667968079539,1.1360538428441,
LMC,2001,,4.11980805930408,1.13572104960701,
LMC,2002,,4.00764646305775,1.08525730846854,
LMC,2003,,4.08231586692847,1.05056907376604,
LMC,2004,2.79530000686646,4.02144898138217,1.04751682819712,
LMC,2005,3.18876004219055,3.99650723735157,1.08577384236991,
LMC,2006,3.27317500114441,3.94957804758689,1.07363197467845,
LMC,2007,,3.83803455026692,1.04520821646859,
LMC,2008,3.8051700592041,3.83691542921199,1.0989860502059,
LMC,2009,3.619500041008,3.88785129780116,1.17312323476271,
LMC,2010,3.6558450460434,3.75539667900371,1.12863181875358,
LMC,2011,3.68961792565169,3.71113461577792,1.15519505449452,
LMC,2012,3.78125124759312,3.7567048380464,1.17016205179954,
LMC,2013,4.43894951297476,3.95835424252941,1.15004431897439,
LMC,2014,3.66711166353218,3.85532352323735,1.1503268871123,
LMC,2015,3.89557575464877,3.92633371026158,1.21050648619665,
LMC,2016,3.92909502983094,3.89022093256574,1.20162561709117,
LMC,2017,3.73499500751495,3.58477536232222,1.22619948367346,
LMC,2018,3.72552502155304,3.47152735706215,1.21199182141697,
LMC,2019,3.40748649142134,3.51144228209501,1.22302267099752,
LMC,2020,3.65287360437751,3.80980490819782,1.38605797546371,
LMC,2021,3.31281536274069,3.97119279762659,1.50453240954088,55.1118392944336
LMC,2022,3.19562257696233,3.89345775852438,1.45834942586286,
LMC,2023,3.39421010017395,3.84847192312848,1.43569898953283,
LMY,2000,3.24232995510101,4.94043822861145,1.93802389962961,
LMY,2001,3.22016501426697,4.95667787085931,1.92402520441808,
LMY,2002,3.02497005462646,4.81771493656535,1.86239115442877,
LMY,2003,,4.90778298245097,1.93455152045582,
LMY,2004,3.14896988868713,4.88468859833896,1.96137247773268,
LMY,2005,3.33713495731353,4.90282514843614,1.99628234784538,
LMY,2006,3.49298000335693,4.84103004159867,2.0446684817259,
LMY,2007,3.41326999664307,4.76250703762467,2.07492294739938,
LMY,2008,3.63466501235962,4.78873444056972,2.19205326258343,
LMY,2009,3.9113450050354,5.10535521150195,2.44301914627351,
LMY,2010,3.50222992897034,4.94241140743301,2.37505340547815,
LMY,2011,3.60667298981519,4.93181876711441,2.41569906788983,
LMY,2012,3.63716008451231,4.97401440025015,2.47646201078204,
LMY,2013,3.72169995307922,5.06513253945251,2.55998427023549,
LMY,2014,3.69521999359131,5.09959389804015,2.62953596062012,
LMY,2015,3.71184562922152,5.20147682703176,2.74530694645952,
LMY,2016,3.83786775234949,5.20357233819213,2.70944255792392,
LMY,2017,3.73154497146606,5.20208329970141,2.69930947256468,
LMY,2018,3.7067700624466,5.12809632415452,2.65422346958244,
LMY,2019,3.5652113035233,5.18718393271332,2.66949957178213,
LMY,2020,3.85829051308063,5.44501109526693,2.85276346297753,
LMY,2021,3.65649008750915,5.36581576426284,2.78440410711623,
LMY,2022,3.43552494049072,5.54463683640816,2.95506884594943,
LMY,2023,3.51481008529663,5.61714493004159,2.97654789084483,
LSO,2000,10.0915498733521,5.15633392,2.90852237,
LSO,2001,9.36505031585693,6.59075689,3.60629058,
LSO,2002,10.1004495620728,5.8607502,3.18394804,
LSO,2003,13.2195701599121,5.33754826,3.14434719,
LSO,2004,11.1090097427368,5.24658537,2.99280524,
LSO,2005,12.0796604156494,4.67452669,2.25555015,
LSO,2006,11.2712802886963,5.40532398,3.04879928,
LSO,2007,,7.22251844,4.63973618,
LSO,2008,12.3287401199341,7.66648197,4.36957979,
LSO,2009,,8.9529829,4.86539936,
LSO,2010,,7.4048481,3.9816153,6.3226136079387
LSO,2011,,8.99487114,4.93363905,
LSO,2012,,9.98601341,5.62558651,
LSO,2013,,10.97986031,6.12028074,
LSO,2014,,9.98823929,5.8080492,
LSO,2015,7.64272055728181,9.25280476,5.62011147,
LSO,2016,7.55247411216023,9.19744301,5.59334755,
LSO,2017,8.1553201675415,10.52956581,6.03923559,74.8132475021164
LSO,2018,7.28360986709595,11.12637329,5.5954361,
LSO,2019,,21.92373085,6.75437784,
LSO,2020,,10.40836906,4.87197256,
LSO,2021,,10.66165733,4.38429165,
LSO,2022,,12.89569187,6.55054998,
LSO,2023,7.29011355590957,12.61182117,5.84427834,
LSO,2024,6.62253066096596,,,
LTE,2000,3.85399007797241,5.30742260601816,2.25662160914385,
LTE,2001,3.84942507743835,5.21288367634378,2.27738849852313,
LTE,2002,3.95686495304108,5.25902554562338,2.37965227304753,
LTE,2003,4.22096991539001,5.1711620865534,2.41674719669897,
LTE,2004,4.07934999465942,5.07124294451198,2.40392344004049,
LTE,2005,3.93859004974365,5.05095329733958,2.45032401509974,
LTE,2006,3.89148998260498,4.9720023877044,2.47596895921654,
LTE,2007,4.2610399723053,4.88036789811714,2.50528693322183,
LTE,2008,4.22755002975464,4.98618856269131,2.67050166858247,
LTE,2009,4.79650998115539,5.41990820819664,2.95020406057044,
LTE,2010,4.53965997695923,5.19255897807302,2.843350421903,
LTE,2011,4.0735502243042,5.11330793576549,2.82522227301418,
LTE,2012,4.38928008079529,5.14649122197209,2.88759199067633,
LTE,2013,4.44108986854553,5.25533079112696,2.99246440001808,
LTE,2014,4.62945985794067,5.34475369802927,3.07003469200653,
LTE,2015,4.47038984298706,5.3979633691084,3.14418113417358,
LTE,2016,4.36420011520386,5.47638513916175,3.12372644945523,
LTE,2017,4.41787004470825,5.57494835034526,3.09977966886726,
LTE,2018,4.4217050075531,5.56036280341606,3.11164579609345,
LTE,2019,4.26779985427856,5.71657356222011,3.19730359095862,
LTE,2020,4.44620380169618,6.06181200916494,3.49550759496739,
LTE,2021,4.42390200914334,5.82764876402411,3.32008597160073,
LTE,2022,4.34076190443098,6.16543057047232,3.64507475174334,
LTE,2023,4.03084428001739,6.31151586129759,3.70292407868372,
LTU,2000,,6.18559313,4.16024494,
LTU,2001,5.83644008636475,6.00193262,4.21362257,
LTU,2002,5.79093980789185,6.13477659,4.46694374,
LTU,2003,5.1067099571228,6.17724085,4.59060907,
LTU,2004,5.14797019958496,5.48347187,3.43413758,
LTU,2005,4.87698984146118,5.64637566,3.42760634,
LTU,2006,4.83653020858765,5.85725737,3.65662551,
LTU,2007,4.59159994125366,5.75978613,3.79175305,
LTU,2008,4.83649015426636,6.29010201,4.44847679,81.9053106894969
LTU,2009,5.56941986083984,7.34499836,5.27926397,
LTU,2010,5.36880016326904,6.9058671,4.90936899,
LTU,2011,5.15469980239868,6.54017687,4.59981918,
LTU,2012,4.78232002258301,6.30798101,4.20211172,
LTU,2013,4.62416982650757,6.15501022,4.03710175,
LTU,2014,4.5076699256897,6.22244453,4.14252853,
LTU,2015,4.21646022796631,6.47396851,4.2784977,
LTU,2016,4.01143980026245,6.64928818,4.37240982,
LTU,2017,3.81236004829407,6.44472837,4.21894503,
LTU,2018,3.85628008842468,6.46896172,4.26898956,
LTU,2019,3.9415500164032,6.94472647,4.52023697,
LTU,2020,4.47348022460938,7.41619062,5.09458399,
LTU,2021,4.23977994918823,7.73210812,5.21177673,
LTU,2022,4.25285005569458,7.24367952,4.7339468,
LTU,2023,,7.31801939,4.75854826,
LTU,2024,,7.59519005,,
LUX,2000,,5.92533875,4.93300676,
LUX,2001,3.53973007202148,6.38193941,5.36152744,
LUX,2002,,6.76099968,5.67507315,
LUX,2003,,6.96221447,5.83644247,
LUX,2004,,7.2793355,6.15188742,
LUX,2005,,7.12328196,5.99415827,
LUX,2006,,6.6364212,5.56112909,
LUX,2007,,6.15803099,5.25702858,
LUX,2008,,6.23101091,5.46154928,
LUX,2009,,6.94993162,6.02683735,
LUX,2010,,6.66263008,5.72467899,
LUX,2011,,5.95225334,4.96489,
LUX,2012,3.87815999984741,5.29404306,4.4276371,
LUX,2013,,5.23557377,4.39057875,
LUX,2014,3.85569000244141,5.23040915,4.40729094,
LUX,2015,3.76792001724243,5.08113575,4.29385996,
LUX,2016,,5.07103872,4.28179646,
LUX,2017,3.48645997047424,5.13535357,4.35383892,
LUX,2018,3.65772008895874,5.27355194,4.47836113,
LUX,2019,3.73705005645752,5.46640301,4.69412756,
LUX,2020,3.85499000549316,5.7671175,5.03816795,
LUX,2021,3.68531990051269,5.60806084,4.8814826,
LUX,2022,3.74451994895935,5.60926914,4.88470221,
LUX,2023,,5.78777981,5.01267815,
LUX,2024,,5.89136267,5.12085199,
